"address","businessProfileId","categories/0","categories/1","categories/2","categories/3","categories/4","categories/5","categories/6","categories/7","categories/8","categories/9","categoryName","cid","city","countryCode","fid","hotelStars","imageUrl","isAdvertisement","isLocalGuide","kgmid","language","likesCount","location/lat","location/lng","name","neighborhood","originalLanguage","permanentlyClosed","placeId","postalCode","price","publishAt","publishedAtDate","rating","responseFromOwnerDate","responseFromOwnerText","reviewContext/Negative","reviewContext/Positive","reviewContext/Price assessment","reviewContext/Services","reviewId","reviewImageUrls/0","reviewOrigin","reviewUrl","reviewerId","reviewerNumberOfReviews","reviewerPhotoUrl","reviewerUrl","reviewsCount","scrapedAt","searchString","stars","state","street","temporarilyClosed","text","textTranslated","title","totalScore","translatedLanguage","url","visitedIn"
"1705 Ohio Ave, Joplin, MO 64804","3818474682365387824","Handyman/Handywoman/Handyperson","Bathroom remodeler","Construction company","Deck builder","Dry wall contractor","Fence contractor","Flooring contractor","Kitchen remodeler","Painter","Plumber","Handyman/Handywoman/Handyperson","7007871675505147316","Joplin","US","0x87c87b817ea6aaab:0x6140f628da017db4",,"https://lh3.googleusercontent.com/gps-cs-s/AHRPTWnbAvVtx6M_o7f6ghNc9UEvBATC6196-qcpGP3DevpEhzC-_yhIzVvzg4qO0xLo4LcSXLKgDjVgafr3jzHKVRN3b6sGJHtS7Ky9_51D2O5QIwh9_BjJpZORBrESqWVoCuPl3ZqpE2G7BeCo=w426-h240-k-no","false","false","/g/11f4_5j3ch","en","0","37.072572","-94.505007","Gavin Maynard",,"en","false","ChIJq6qmfoF7yIcRtH0B2ij2QGE","64804",,"3 years ago","2023-07-13T01:29:25.025Z",,"2023-07-13T01:46:59.000Z","Thank you Gavin,  glad I could help you all out.  Feel free to give us a shout anytime !",,"Responsiveness, Quality, Professionalism, Value",,,"ChZDSUhNMG9nS0VJQ0FnSURKdkpXRUxnEAE",,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURKdkpXRUxnEAE!2m1!1s0x0:0x6140f628da017db4!3m1!1s2@1:CIHM0ogKEICAgIDJvJWELg%7C%7C?hl=en","102289811375886179076","4","https://lh3.googleusercontent.com/a-/ALV-UjWA69Yw4knPwWThB-qitGOzUsjUwm0pIVTSj0mvTxSo4eTUrVQ5=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/102289811375886179076?hl=en","116","2026-09-02T04:33:41.618Z","Direct Detail URL: https://www.google.com/maps/place/Shere's+construction+%26+handyman/@37.072572,-94.505007,17z/data=!3m1!4b1!4m6!3m5!1s0x87c87b817ea6aaab:0x6140f628da017db4!8m2!3d37.072572!4d-94.505007!16s%2Fg%2F11f4_5j3ch?entry=ttu&g_ep=EgoyMDI2MDgzMC4wIKXMDSoASAFQAw%3D%3D","5","Missouri","1705 Ohio Ave","false","Keaton got with me asap on a window I was needing repaired and was able to come out and get done in no time, awesome standup guy that doesn’t hold back on the honesty, hard to find the quality and help that these folks provide, will be going through them for future projects no doubt, I’d 10/10 recommend SHL if you are looking for work done you can’t do yourself!!!",,"Shere's construction & handyman","4.5",,"https://www.google.com/maps/search/?api=1&query=Shere's%20construction%20%26%20handyman&query_place_id=ChIJq6qmfoF7yIcRtH0B2ij2QGE",
"1705 Ohio Ave, Joplin, MO 64804","3818474682365387824","Handyman/Handywoman/Handyperson","Bathroom remodeler","Construction company","Deck builder","Dry wall contractor","Fence contractor","Flooring contractor","Kitchen remodeler","Painter","Plumber","Handyman/Handywoman/Handyperson","7007871675505147316","Joplin","US","0x87c87b817ea6aaab:0x6140f628da017db4",,"https://lh3.googleusercontent.com/gps-cs-s/AHRPTWnbAvVtx6M_o7f6ghNc9UEvBATC6196-qcpGP3DevpEhzC-_yhIzVvzg4qO0xLo4LcSXLKgDjVgafr3jzHKVRN3b6sGJHtS7Ky9_51D2O5QIwh9_BjJpZORBrESqWVoCuPl3ZqpE2G7BeCo=w426-h240-k-no","false","true","/g/11f4_5j3ch","en","1","37.072572","-94.505007","Carriebeth Mandrell",,"en","false","ChIJq6qmfoF7yIcRtH0B2ij2QGE","64804",,"3 years ago","2023-04-26T15:32:28.990Z",,"2023-04-28T19:14:55.000Z","With all the scam calls we get daily,when I miss a call I’ll only return calls to people who leave a voicemail",,,,,"ChZDSUhNMG9nS0VJQ0FnSURSZ2FLcE1nEAE",,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURSZ2FLcE1nEAE!2m1!1s0x0:0x6140f628da017db4!3m1!1s2@1:CIHM0ogKEICAgIDRgaKpMg%7C%7C?hl=en","109440762769676374004","213","https://lh3.googleusercontent.com/a-/ALV-UjVFQ2yn7F9_47DlBKVzDP6Km145UFRwukkGEQsnapyyI6N1akw=s1920-c-rp-mo-ba12-br100","https://www.google.com/maps/contrib/109440762769676374004?hl=en","116","2026-09-02T04:33:41.618Z","Direct Detail URL: https://www.google.com/maps/place/Shere's+construction+%26+handyman/@37.072572,-94.505007,17z/data=!3m1!4b1!4m6!3m5!1s0x87c87b817ea6aaab:0x6140f628da017db4!8m2!3d37.072572!4d-94.505007!16s%2Fg%2F11f4_5j3ch?entry=ttu&g_ep=EgoyMDI2MDgzMC4wIKXMDSoASAFQAw%3D%3D","1","Missouri","1705 Ohio Ave","false","Never returned my call. Obviously don't need new customers",,"Shere's construction & handyman","4.5",,"https://www.google.com/maps/search/?api=1&query=Shere's%20construction%20%26%20handyman&query_place_id=ChIJq6qmfoF7yIcRtH0B2ij2QGE",
"1705 Ohio Ave, Joplin, MO 64804","3818474682365387824","Handyman/Handywoman/Handyperson","Bathroom remodeler","Construction company","Deck builder","Dry wall contractor","Fence contractor","Flooring contractor","Kitchen remodeler","Painter","Plumber","Handyman/Handywoman/Handyperson","7007871675505147316","Joplin","US","0x87c87b817ea6aaab:0x6140f628da017db4",,"https://lh3.googleusercontent.com/gps-cs-s/AHRPTWnbAvVtx6M_o7f6ghNc9UEvBATC6196-qcpGP3DevpEhzC-_yhIzVvzg4qO0xLo4LcSXLKgDjVgafr3jzHKVRN3b6sGJHtS7Ky9_51D2O5QIwh9_BjJpZORBrESqWVoCuPl3ZqpE2G7BeCo=w426-h240-k-no","false","false","/g/11f4_5j3ch","en","0","37.072572","-94.505007","Barb Smith",,"en","false","ChIJq6qmfoF7yIcRtH0B2ij2QGE","64804",,"3 years ago","2023-03-30T16:03:53.224Z",,"2023-03-31T00:08:42.000Z","
It was an honor to get to repair your home.  you were very easy to communicate with , which in return made each process for your home repairs easier to get completed 
Thank you barb !
",,"Punctuality, Quality, Professionalism",,"General construction, Plumbing leak detection, General repairs, Home maintenance & repairs, Drywall repair, Outdoor plumbing system repair, Plumbing pipe repair, Sewer repair, Roof repair","ChdDSUhNMG9nS0VJQ0FnSUNSMnJDTXBnRRAB",,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNSMnJDTXBnRRAB!2m1!1s0x0:0x6140f628da017db4!3m1!1s2@1:CIHM0ogKEICAgICR2rCMpgE%7C%7C?hl=en","102575882175708509937","4","https://lh3.googleusercontent.com/a-/ALV-UjXNtfZNnOfWoajSS43h7SPFEdjaOlzBIctgZgKuio-StDy9KfQ=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/102575882175708509937?hl=en","116","2026-09-02T04:33:41.618Z","Direct Detail URL: https://www.google.com/maps/place/Shere's+construction+%26+handyman/@37.072572,-94.505007,17z/data=!3m1!4b1!4m6!3m5!1s0x87c87b817ea6aaab:0x6140f628da017db4!8m2!3d37.072572!4d-94.505007!16s%2Fg%2F11f4_5j3ch?entry=ttu&g_ep=EgoyMDI2MDgzMC4wIKXMDSoASAFQAw%3D%3D","5","Missouri","1705 Ohio Ave","false","Keaton was professional, courteous and friendly. He did extra stuff (always a plus!), and I was very impressed with his and his associate’s work.",,"Shere's construction & handyman","4.5",,"https://www.google.com/maps/search/?api=1&query=Shere's%20construction%20%26%20handyman&query_place_id=ChIJq6qmfoF7yIcRtH0B2ij2QGE",
"1705 Ohio Ave, Joplin, MO 64804","3818474682365387824","Handyman/Handywoman/Handyperson","Bathroom remodeler","Construction company","Deck builder","Dry wall contractor","Fence contractor","Flooring contractor","Kitchen remodeler","Painter","Plumber","Handyman/Handywoman/Handyperson","7007871675505147316","Joplin","US","0x87c87b817ea6aaab:0x6140f628da017db4",,"https://lh3.googleusercontent.com/gps-cs-s/AHRPTWnbAvVtx6M_o7f6ghNc9UEvBATC6196-qcpGP3DevpEhzC-_yhIzVvzg4qO0xLo4LcSXLKgDjVgafr3jzHKVRN3b6sGJHtS7Ky9_51D2O5QIwh9_BjJpZORBrESqWVoCuPl3ZqpE2G7BeCo=w426-h240-k-no","false","false","/g/11f4_5j3ch","en","0","37.072572","-94.505007","Kim Millrr",,"en","false","ChIJq6qmfoF7yIcRtH0B2ij2QGE","64804",,"3 years ago","2023-03-08T01:43:41.560Z",,"2023-03-09T15:37:21.000Z","Thank you Kim for all your repeat business.  it’s always a pleasure to work on your beautiful home. ",,"Responsiveness, Punctuality, Quality, Professionalism, Value",,"Paint indoors, Drywall repair","ChZDSUhNMG9nS0VJQ0FnSURobHYyUlpBEAE",,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURobHYyUlpBEAE!2m1!1s0x0:0x6140f628da017db4!3m1!1s2@1:CIHM0ogKEICAgIDhlv2RZA%7C%7C?hl=en","115605603779233814585","5","https://lh3.googleusercontent.com/a/ACg8ocKfajwGSlTjmhz1Xu_yrtqYXihtOKXUGCMcCDceHDilM3WJ7A=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/115605603779233814585?hl=en","116","2026-09-02T04:33:41.618Z","Direct Detail URL: https://www.google.com/maps/place/Shere's+construction+%26+handyman/@37.072572,-94.505007,17z/data=!3m1!4b1!4m6!3m5!1s0x87c87b817ea6aaab:0x6140f628da017db4!8m2!3d37.072572!4d-94.505007!16s%2Fg%2F11f4_5j3ch?entry=ttu&g_ep=EgoyMDI2MDgzMC4wIKXMDSoASAFQAw%3D%3D","5","Missouri","1705 Ohio Ave","false","I had several home repairs that I needed done. Excellent work results and very happy that everything was explained to me before each project. I highly recommend this business.",,"Shere's construction & handyman","4.5",,"https://www.google.com/maps/search/?api=1&query=Shere's%20construction%20%26%20handyman&query_place_id=ChIJq6qmfoF7yIcRtH0B2ij2QGE",
"1705 Ohio Ave, Joplin, MO 64804","3818474682365387824","Handyman/Handywoman/Handyperson","Bathroom remodeler","Construction company","Deck builder","Dry wall contractor","Fence contractor","Flooring contractor","Kitchen remodeler","Painter","Plumber","Handyman/Handywoman/Handyperson","7007871675505147316","Joplin","US","0x87c87b817ea6aaab:0x6140f628da017db4",,"https://lh3.googleusercontent.com/gps-cs-s/AHRPTWnbAvVtx6M_o7f6ghNc9UEvBATC6196-qcpGP3DevpEhzC-_yhIzVvzg4qO0xLo4LcSXLKgDjVgafr3jzHKVRN3b6sGJHtS7Ky9_51D2O5QIwh9_BjJpZORBrESqWVoCuPl3ZqpE2G7BeCo=w426-h240-k-no","false","true","/g/11f4_5j3ch","en","4","37.072572","-94.505007","Kenneth Baker",,"en","false","ChIJq6qmfoF7yIcRtH0B2ij2QGE","64804",,"3 years ago","2023-03-03T16:45:07.187Z",,"2023-03-03T17:03:16.000Z","I quoted you a price that was over 4 thousand dollars cheaper than your last estimate 
Thanks have a great day",,,,,"ChZDSUhNMG9nS0VJQ0FnSURobk9qNERnEAE",,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURobk9qNERnEAE!2m1!1s0x0:0x6140f628da017db4!3m1!1s2@1:CIHM0ogKEICAgIDhnOj4Dg%7C%7C?hl=en","104905633851513532791","57","https://lh3.googleusercontent.com/a/ACg8ocJDLpXdv8wXO5tipQzAXuRD_72E8EM2TZ2wPbUPJ-sCgOkjeA=s1920-c-rp-mo-ba12-br100","https://www.google.com/maps/contrib/104905633851513532791?hl=en","116","2026-09-02T04:33:41.618Z","Direct Detail URL: https://www.google.com/maps/place/Shere's+construction+%26+handyman/@37.072572,-94.505007,17z/data=!3m1!4b1!4m6!3m5!1s0x87c87b817ea6aaab:0x6140f628da017db4!8m2!3d37.072572!4d-94.505007!16s%2Fg%2F11f4_5j3ch?entry=ttu&g_ep=EgoyMDI2MDgzMC4wIKXMDSoASAFQAw%3D%3D","3","Missouri","1705 Ohio Ave","false","I got a quote for some drywall repair work I needed done. The guy was very punctual and pleasant to deal with. I received the quote exactly when I was told I would.  My only complaint was the overall price I was quoted.  I felt it was extremely high.",,"Shere's construction & handyman","4.5",,"https://www.google.com/maps/search/?api=1&query=Shere's%20construction%20%26%20handyman&query_place_id=ChIJq6qmfoF7yIcRtH0B2ij2QGE",
"1705 Ohio Ave, Joplin, MO 64804","3818474682365387824","Handyman/Handywoman/Handyperson","Bathroom remodeler","Construction company","Deck builder","Dry wall contractor","Fence contractor","Flooring contractor","Kitchen remodeler","Painter","Plumber","Handyman/Handywoman/Handyperson","7007871675505147316","Joplin","US","0x87c87b817ea6aaab:0x6140f628da017db4",,"https://lh3.googleusercontent.com/gps-cs-s/AHRPTWnbAvVtx6M_o7f6ghNc9UEvBATC6196-qcpGP3DevpEhzC-_yhIzVvzg4qO0xLo4LcSXLKgDjVgafr3jzHKVRN3b6sGJHtS7Ky9_51D2O5QIwh9_BjJpZORBrESqWVoCuPl3ZqpE2G7BeCo=w426-h240-k-no","false","false","/g/11f4_5j3ch","en","0","37.072572","-94.505007","Darrin Day",,"en","false","ChIJq6qmfoF7yIcRtH0B2ij2QGE","64804",,"3 years ago","2022-10-21T16:00:04.471Z",,"2022-10-22T00:41:48.000Z","Thank you darrin , happy we could help. For all your home projects you no who to call.",,"Responsiveness, Punctuality, Quality, Professionalism, Value",,"Flooring repair, General repairs, Install flooring, Toilet installation","ChdDSUhNMG9nS0VJQ0FnSURlbF9xc3RnRRAB",,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURlbF9xc3RnRRAB!2m1!1s0x0:0x6140f628da017db4!3m1!1s2@1:CIHM0ogKEICAgIDel_qstgE%7C%7C?hl=en","111245082945272208650","4","https://lh3.googleusercontent.com/a/ACg8ocLkpt4RZGiRv8ZXOR4v5c45z9ZJK4xBIJ-OQ55dpjz_E5xYYQ=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/111245082945272208650?hl=en","116","2026-09-02T04:33:41.618Z","Direct Detail URL: https://www.google.com/maps/place/Shere's+construction+%26+handyman/@37.072572,-94.505007,17z/data=!3m1!4b1!4m6!3m5!1s0x87c87b817ea6aaab:0x6140f628da017db4!8m2!3d37.072572!4d-94.505007!16s%2Fg%2F11f4_5j3ch?entry=ttu&g_ep=EgoyMDI2MDgzMC4wIKXMDSoASAFQAw%3D%3D","5","Missouri","1705 Ohio Ave","false","Shere’s were GREAT. They showed up on time and worked hard until project was done. They ripped out old subfloor and installed new. Switched toilets in 2 bathrooms. I was very impressed with their professionalism and there work can’t be touched. Great experience and I will definitely be using them again and recommend them for anyone needing work done",,"Shere's construction & handyman","4.5",,"https://www.google.com/maps/search/?api=1&query=Shere's%20construction%20%26%20handyman&query_place_id=ChIJq6qmfoF7yIcRtH0B2ij2QGE",
"1705 Ohio Ave, Joplin, MO 64804","3818474682365387824","Handyman/Handywoman/Handyperson","Bathroom remodeler","Construction company","Deck builder","Dry wall contractor","Fence contractor","Flooring contractor","Kitchen remodeler","Painter","Plumber","Handyman/Handywoman/Handyperson","7007871675505147316","Joplin","US","0x87c87b817ea6aaab:0x6140f628da017db4",,"https://lh3.googleusercontent.com/gps-cs-s/AHRPTWnbAvVtx6M_o7f6ghNc9UEvBATC6196-qcpGP3DevpEhzC-_yhIzVvzg4qO0xLo4LcSXLKgDjVgafr3jzHKVRN3b6sGJHtS7Ky9_51D2O5QIwh9_BjJpZORBrESqWVoCuPl3ZqpE2G7BeCo=w426-h240-k-no","false","false","/g/11f4_5j3ch","en","0","37.072572","-94.505007","Christina Sargent",,"en","false","ChIJq6qmfoF7yIcRtH0B2ij2QGE","64804",,"3 years ago","2022-10-17T15:45:46.106Z",,"2022-10-17T16:22:15.000Z","Thank you Christina    It was our pleasure to help you guys out.   If you need anything else please don’t hesitate to give us a holler.",,,,,"ChZDSUhNMG9nS0VJQ0FnSURldmRXblVnEAE",,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURldmRXblVnEAE!2m1!1s0x0:0x6140f628da017db4!3m1!1s2@1:CIHM0ogKEICAgIDevdWnUg%7C%7C?hl=en","101556995940235422539","6","https://lh3.googleusercontent.com/a-/ALV-UjUUaf0eanoO-qfzZz5BI_MsNKJF_DC1qCum3GLtKhigt0U6s9GE=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/101556995940235422539?hl=en","116","2026-09-02T04:33:41.618Z","Direct Detail URL: https://www.google.com/maps/place/Shere's+construction+%26+handyman/@37.072572,-94.505007,17z/data=!3m1!4b1!4m6!3m5!1s0x87c87b817ea6aaab:0x6140f628da017db4!8m2!3d37.072572!4d-94.505007!16s%2Fg%2F11f4_5j3ch?entry=ttu&g_ep=EgoyMDI2MDgzMC4wIKXMDSoASAFQAw%3D%3D","5","Missouri","1705 Ohio Ave","false","Keaton did a great job fixing a closet organizer that was improperly installed by another contractor. He was easy to talk to, tidy, and trustworthy. We’d definitely use him again!",,"Shere's construction & handyman","4.5",,"https://www.google.com/maps/search/?api=1&query=Shere's%20construction%20%26%20handyman&query_place_id=ChIJq6qmfoF7yIcRtH0B2ij2QGE",
"1705 Ohio Ave, Joplin, MO 64804","3818474682365387824","Handyman/Handywoman/Handyperson","Bathroom remodeler","Construction company","Deck builder","Dry wall contractor","Fence contractor","Flooring contractor","Kitchen remodeler","Painter","Plumber","Handyman/Handywoman/Handyperson","7007871675505147316","Joplin","US","0x87c87b817ea6aaab:0x6140f628da017db4",,"https://lh3.googleusercontent.com/gps-cs-s/AHRPTWnbAvVtx6M_o7f6ghNc9UEvBATC6196-qcpGP3DevpEhzC-_yhIzVvzg4qO0xLo4LcSXLKgDjVgafr3jzHKVRN3b6sGJHtS7Ky9_51D2O5QIwh9_BjJpZORBrESqWVoCuPl3ZqpE2G7BeCo=w426-h240-k-no","false","false","/g/11f4_5j3ch","en","0","37.072572","-94.505007","Michaela Willis",,,"false","ChIJq6qmfoF7yIcRtH0B2ij2QGE","64804",,"4 years ago","2022-06-05T13:51:35.298Z",,"2022-06-05T14:31:22.000Z","Thank you and tony for all your repeat business!",,"Responsiveness, Punctuality, Quality, Professionalism, Value",,,"ChZDSUhNMG9nS0VJQ0FnSUNPb3JXd0lnEAE",,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNPb3JXd0lnEAE!2m1!1s0x0:0x6140f628da017db4!3m1!1s2@1:CIHM0ogKEICAgICOorWwIg%7C%7C?hl=en","108902204154361881258","1","https://lh3.googleusercontent.com/a-/ALV-UjWc9_QU5ZUfqtmdV9syowy0BPJmZwvvLYeOiOUFtPoNEf1diKb41w=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/108902204154361881258?hl=en","116","2026-09-02T04:33:41.618Z","Direct Detail URL: https://www.google.com/maps/place/Shere's+construction+%26+handyman/@37.072572,-94.505007,17z/data=!3m1!4b1!4m6!3m5!1s0x87c87b817ea6aaab:0x6140f628da017db4!8m2!3d37.072572!4d-94.505007!16s%2Fg%2F11f4_5j3ch?entry=ttu&g_ep=EgoyMDI2MDgzMC4wIKXMDSoASAFQAw%3D%3D","5","Missouri","1705 Ohio Ave","false",,,"Shere's construction & handyman","4.5",,"https://www.google.com/maps/search/?api=1&query=Shere's%20construction%20%26%20handyman&query_place_id=ChIJq6qmfoF7yIcRtH0B2ij2QGE",
"1705 Ohio Ave, Joplin, MO 64804","3818474682365387824","Handyman/Handywoman/Handyperson","Bathroom remodeler","Construction company","Deck builder","Dry wall contractor","Fence contractor","Flooring contractor","Kitchen remodeler","Painter","Plumber","Handyman/Handywoman/Handyperson","7007871675505147316","Joplin","US","0x87c87b817ea6aaab:0x6140f628da017db4",,"https://lh3.googleusercontent.com/gps-cs-s/AHRPTWnbAvVtx6M_o7f6ghNc9UEvBATC6196-qcpGP3DevpEhzC-_yhIzVvzg4qO0xLo4LcSXLKgDjVgafr3jzHKVRN3b6sGJHtS7Ky9_51D2O5QIwh9_BjJpZORBrESqWVoCuPl3ZqpE2G7BeCo=w426-h240-k-no","false","false","/g/11f4_5j3ch","en","1","37.072572","-94.505007","Rob Chapman",,"en","false","ChIJq6qmfoF7yIcRtH0B2ij2QGE","64804",,"4 years ago","2022-04-17T17:22:51.197Z",,"2022-04-20T12:46:26.000Z","We here at SHL thank you and your wife so very much for being such fantastic individuals to work with.
So glad you guys love how your bathroom turned out !",,"Responsiveness, Punctuality, Quality, Professionalism, Value",,"Plumbing leak detection, Faucet installation, Install flooring, Shower installation, Toilet installation, Drywall repair, Repair flooring, Plumbing pipe repair, Repair water fixtures, Tile work replacement","ChdDSUhNMG9nS0VJQ0FnSUMyeXB1UjJ3RRAB",,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUMyeXB1UjJ3RRAB!2m1!1s0x0:0x6140f628da017db4!3m1!1s2@1:CIHM0ogKEICAgIC2ypuR2wE%7C%7C?hl=en","103701451773170997809","1","https://lh3.googleusercontent.com/a/ACg8ocKuVZHLuXTqwaOQD5X82THm_5hg2ek_JrFpAq1HSPekggy5vA=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/103701451773170997809?hl=en","116","2026-09-02T04:33:41.618Z","Direct Detail URL: https://www.google.com/maps/place/Shere's+construction+%26+handyman/@37.072572,-94.505007,17z/data=!3m1!4b1!4m6!3m5!1s0x87c87b817ea6aaab:0x6140f628da017db4!8m2!3d37.072572!4d-94.505007!16s%2Fg%2F11f4_5j3ch?entry=ttu&g_ep=EgoyMDI2MDgzMC4wIKXMDSoASAFQAw%3D%3D","5","Missouri","1705 Ohio Ave","false","Keaton and his helper did a remodel of our tiny but important second bathroom and it turned out very pretty. He discovered a couple problems I wasn't aware of (mold behind the sheetrock), and gave me options of how I wanted to proceed, and he wasn't afraid to get dirty. He and James spent time under the house working on the water lines and never complained once. I""ve been under there, Its awful and cramped, wouldn't wish it on anyone. Very pleased and once we get around to re-model the front bathroom I will definitely use them again.",,"Shere's construction & handyman","4.5",,"https://www.google.com/maps/search/?api=1&query=Shere's%20construction%20%26%20handyman&query_place_id=ChIJq6qmfoF7yIcRtH0B2ij2QGE",
"1705 Ohio Ave, Joplin, MO 64804","3818474682365387824","Handyman/Handywoman/Handyperson","Bathroom remodeler","Construction company","Deck builder","Dry wall contractor","Fence contractor","Flooring contractor","Kitchen remodeler","Painter","Plumber","Handyman/Handywoman/Handyperson","7007871675505147316","Joplin","US","0x87c87b817ea6aaab:0x6140f628da017db4",,"https://lh3.googleusercontent.com/gps-cs-s/AHRPTWnbAvVtx6M_o7f6ghNc9UEvBATC6196-qcpGP3DevpEhzC-_yhIzVvzg4qO0xLo4LcSXLKgDjVgafr3jzHKVRN3b6sGJHtS7Ky9_51D2O5QIwh9_BjJpZORBrESqWVoCuPl3ZqpE2G7BeCo=w426-h240-k-no","false","false","/g/11f4_5j3ch","en","0","37.072572","-94.505007","Macie De Foe",,"en","false","ChIJq6qmfoF7yIcRtH0B2ij2QGE","64804",,"4 years ago","2022-03-24T19:54:20.263Z",,"2022-03-25T18:19:32.000Z","Congratulations on buying your first home,It’s Definitely a big step in life!!!!
We thank you so much for the opportunity to earn your business,
It was a pleasure to work with you and Kevin.
James and I are Looking forward to helping you guys out with the remaining repairs and maintenance your home needs.",,"Responsiveness",,,"ChdDSUhNMG9nS0VJQ0FnSURXN3NIMjdBRRAB",,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURXN3NIMjdBRRAB!2m1!1s0x0:0x6140f628da017db4!3m1!1s2@1:CIHM0ogKEICAgIDW7sH27AE%7C%7C?hl=en","118399599253801817084","5","https://lh3.googleusercontent.com/a/ACg8ocJHXk9D0RyTm9m1xZuezyo0btqysI8ism3-54mlSLqh6H5kYw=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/118399599253801817084?hl=en","116","2026-09-02T04:33:41.618Z","Direct Detail URL: https://www.google.com/maps/place/Shere's+construction+%26+handyman/@37.072572,-94.505007,17z/data=!3m1!4b1!4m6!3m5!1s0x87c87b817ea6aaab:0x6140f628da017db4!8m2!3d37.072572!4d-94.505007!16s%2Fg%2F11f4_5j3ch?entry=ttu&g_ep=EgoyMDI2MDgzMC4wIKXMDSoASAFQAw%3D%3D","5","Missouri","1705 Ohio Ave","false","I am absolutely, hands down happy with the service I have received!! They have been so professional, on time, and communicated 100% all the time! They never hid anything and showed me all the good, bad and ugly which is exactly what I wanted. There were no surprises. I will forever recommend him and will absolutely be calling for future needs!",,"Shere's construction & handyman","4.5",,"https://www.google.com/maps/search/?api=1&query=Shere's%20construction%20%26%20handyman&query_place_id=ChIJq6qmfoF7yIcRtH0B2ij2QGE",
